City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
635,Gorontalo,0.5412,123.0595,76.28,94,100,2.19,ID,2022-05-08 19:58:32,overcast clouds
636,Saint-Philippe,-21.3585,55.7679,72.99,84,40,7.61,RE,2022-05-08 19:58:32,scattered clouds
637,Pochutla,15.7432,-96.4661,92.82,39,52,9.78,MX,2022-05-08 19:58:33,broken clouds
638,Spas-Klepiki,55.1347,40.1767,49.1,85,80,5.12,RU,2022-05-08 19:59:34,broken clouds
639,Alta Floresta,-9.8756,-56.0861,91.22,55,40,6.91,BR,2022-05-08 19:59:34,scattered clouds
640,Kununurra,-15.7667,128.7333,73.38,31,0,8.05,AU,2022-05-08 19:59:35,clear sky
641,Norilsk,69.3535,88.2027,9.43,90,59,5.97,RU,2022-05-08 19:59:36,broken clouds
642,Rodniki,57.1051,41.7305,50.02,91,100,5.3,RU,2022-05-08 19:59:36,overcast clouds
643,Alugan,12.2188,125.4808,79.79,80,28,6.73,PH,2022-05-08 19:59:37,scattered clouds
644,Mugur-Aksy,50.35,90.5,24.28,69,51,5.68,RU,2022-05-08 19:59:37,broken clouds
645,Marawi,7.9986,124.2928,69.85,96,93,1.28,PH,2022-05-08 19:59:38,overcast clouds
646,Hwange,-18.3693,26.5019,69.58,65,42,2.59,ZW,2022-05-08 19:59:39,scattered clouds
647,Ponta Do Sol,32.6667,-17.1,65.71,76,76,5.44,PT,2022-05-08 19:59:39,broken clouds
648,Bay City,43.5945,-83.8889,68.11,45,0,8.05,US,2022-05-08 19:59:40,clear sky
649,Bafra,41.5678,35.9069,53.82,90,43,5.17,TR,2022-05-08 19:59:41,scattered clouds
650,Thompson,55.7435,-97.8558,55.56,58,75,19.57,CA,2022-05-08 19:55:01,broken clouds
651,Gilgit,35.9221,74.3087,72.3,31,0,3.89,PK,2022-05-08 19:59:41,clear sky
652,Dondo,-19.6094,34.7431,71.11,85,6,5.64,MZ,2022-05-08 19:59:42,clear sky
653,Sao Joao Da Barra,-21.6403,-41.0511,77.09,74,19,14.65,BR,2022-05-08 19:59:42,few clouds
654,La Paz,-16.5,-68.15,64.38,20,75,13.8,BO,2022-05-08 19:55:17,broken clouds
655,Imeni Poliny Osipenko,52.4201,136.4853,32.0,89,3,4.5,RU,2022-05-08 19:59:43,clear sky
656,Freeport,40.6576,-73.5832,61.11,39,100,11.01,US,2022-05-08 19:59:44,overcast clouds
657,San Patricio,28.017,-97.5169,91.49,48,3,20.36,US,2022-05-08 19:59:44,clear sky
658,Limbe,4.0242,9.2149,80.17,86,96,7.34,CM,2022-05-08 19:59:45,light rain
659,Klyuchi,52.2667,79.1667,47.07,48,8,4.25,RU,2022-05-08 19:59:45,clear sky
660,Yulara,-25.2406,130.9889,51.64,37,100,8.05,AU,2022-05-08 19:59:46,overcast clouds
661,Beyneu,45.3167,55.2,64.15,63,100,15.1,KZ,2022-05-08 19:59:47,light rain
662,Port Hardy,50.6996,-127.4199,50.18,62,40,13.8,CA,2022-05-08 19:59:47,scattered clouds
663,Abu Samrah,35.3029,37.1841,62.51,51,1,6.64,SY,2022-05-08 19:59:48,clear sky
664,Puerto Ayora,-0.7393,-90.3518,80.56,77,11,11.21,EC,2022-05-08 19:57:20,few clouds
665,Saint George,37.1041,-113.5841,83.62,12,0,13.0,US,2022-05-08 19:59:05,clear sky
666,New Norfolk,-42.7826,147.0587,41.72,79,36,2.66,AU,2022-05-08 19:59:49,scattered clouds
667,Atar,20.5169,-13.0499,96.22,16,98,11.56,MR,2022-05-08 19:59:49,overcast clouds
668,Belle Fourche,44.6714,-103.8522,72.32,19,22,18.37,US,2022-05-08 19:59:50,few clouds
669,San Pedro,14.35,121.0167,82.35,77,20,3.44,PH,2022-05-08 19:59:51,few clouds
670,Ankazobe,-18.3167,47.1167,63.45,85,21,0.89,MG,2022-05-08 19:59:51,few clouds
671,Quincy,42.2529,-71.0023,56.93,49,100,8.99,US,2022-05-08 19:59:52,overcast clouds
672,Oster,50.9506,30.8823,57.04,76,98,7.4,UA,2022-05-08 19:59:52,light rain
673,Kleive,62.7954,7.6359,47.91,49,0,3.44,NO,2022-05-08 19:59:53,clear sky
674,Podyuga,61.095,40.8647,39.45,95,100,6.31,RU,2022-05-08 19:59:54,light rain
675,Hare Bay,48.8499,-54.0148,51.19,50,5,6.67,CA,2022-05-08 19:59:54,clear sky
676,Mehamn,71.0357,27.8492,30.11,81,99,15.61,NO,2022-05-08 19:59:55,light snow
677,Liverpool,53.4106,-2.9779,61.65,71,20,5.75,GB,2022-05-08 19:57:38,few clouds
678,Hamilton,39.1834,-84.5333,71.76,49,0,4.0,US,2022-05-08 19:55:00,clear sky
679,Dawson Creek,55.7666,-120.2362,33.44,86,100,11.5,CA,2022-05-08 19:59:56,overcast clouds
680,Agadir,30.4202,-9.5982,90.05,34,37,2.1,MA,2022-05-08 19:59:56,scattered clouds
681,Chabahar,25.2919,60.643,83.01,69,0,8.79,IR,2022-05-08 19:59:57,clear sky
682,Vizinga,61.0749,50.1031,51.21,65,66,9.89,RU,2022-05-08 19:59:57,broken clouds
683,Santiago Del Estero,-27.7951,-64.2615,70.38,54,98,9.93,AR,2022-05-08 19:57:52,overcast clouds
684,Upernavik,72.7868,-56.1549,20.86,77,87,6.42,GL,2022-05-08 20:00:58,overcast clouds
685,Farmington,36.7281,-108.2187,79.16,12,0,15.01,US,2022-05-08 19:58:14,clear sky
686,Mineros,-17.1167,-63.2333,88.99,35,71,9.4,BO,2022-05-08 20:00:59,broken clouds
687,Dikson,73.5069,80.5464,23.25,93,100,29.06,RU,2022-05-08 20:01:00,light snow
688,Los Llanos De Aridane,28.6585,-17.9182,64.15,73,20,14.97,ES,2022-05-08 20:01:00,few clouds
689,Sitka,57.0531,-135.33,51.24,64,24,6.31,US,2022-05-08 20:01:01,few clouds
690,Hutchinson,38.0608,-97.9298,87.04,58,63,1.99,US,2022-05-08 19:59:35,broken clouds
691,Cape Town,-33.9258,18.4232,58.91,83,0,4.61,ZA,2022-05-08 19:56:37,clear sky
692,Ahipara,-35.1667,173.1667,60.53,86,95,6.64,NZ,2022-05-08 20:01:02,overcast clouds
693,Pundaguitan,6.3711,126.1689,77.36,94,100,14.74,PH,2022-05-08 20:01:03,heavy intensity rain
694,Quatre Cocos,-20.2078,57.7625,75.31,86,23,8.46,MU,2022-05-08 20:01:03,few clouds
695,Laguna,38.421,-121.4238,65.05,43,75,16.11,US,2022-05-08 20:01:04,broken clouds
696,Praia,14.9215,-23.5087,71.71,79,8,14.54,CV,2022-05-08 20:01:05,clear sky
697,Riviere-Au-Renard,48.9957,-64.3971,44.83,61,2,13.2,CA,2022-05-08 20:01:05,clear sky
698,Gat,31.61,34.7642,68.4,51,1,7.14,IL,2022-05-08 20:00:03,clear sky
699,Nuuk,64.1835,-51.7216,34.41,86,20,15.01,GL,2022-05-08 20:01:06,few clouds
700,Yeniseysk,58.4497,92.1703,27.09,70,63,4.92,RU,2022-05-08 20:01:07,broken clouds
701,San Luis,-33.295,-66.3356,72.88,37,100,7.02,AR,2022-05-08 20:01:08,overcast clouds
702,Anahuac,27.2333,-100.15,105.71,22,11,6.64,MX,2022-05-08 20:01:08,few clouds
703,Beringovskiy,63.05,179.3167,32.54,76,53,11.14,RU,2022-05-08 20:01:09,broken clouds
704,Brownsville,25.9018,-97.4975,93.09,66,75,21.85,US,2022-05-08 20:00:02,broken clouds
705,Longyan,25.1072,117.0225,66.9,97,100,0.45,CN,2022-05-08 20:01:10,light rain
